budget,split,bootstrap_replicate,cost_model,Q0,L_ctx,cap,oracle_loss,oracle_N_B,oracle_D_B,oracle_Q_B,oracle_budget_ratio
1e+24,heldout,68,logarithmic,0.8,2048,3x,1.97937937077,35.897475,899.679,1,0.207366830211
1e+24,heldout,68,logarithmic,0.8,2048,5x,1.93804923015,59.829125,1499.465,1,0.575617774562
1e+24,heldout,68,logarithmic,0.8,2048,free,1.91341721838,40.1312053952,3881.59104822,1,1
1e+24,heldout,68,logarithmic,0.8,32768,1x,2.09336836067,11.965825,299.893,1,0.0451685407724
1e+24,heldout,68,logarithmic,0.8,32768,2x,2.01707938604,23.93165,599.786,1,0.180433444142
1e+24,heldout,68,logarithmic,0.8,32768,3x,1.97937937077,35.897475,899.679,1,0.405794710109
1e+24,heldout,68,logarithmic,0.8,32768,5x,1.94170056048,53.0925939891,1499.46499998,1,1
1e+24,heldout,68,logarithmic,0.8,32768,free,1.93771145122,29.608667396,2687.47338364,1,1
1e+24,heldout,101,exponential,0.2,2048,1x,2.09338605727,11.965825,299.893,1,0.0242005370012
1e+24,heldout,101,exponential,0.2,2048,2x,2.01710829013,23.93165,599.786,1,0.0944023521778
1e+24,heldout,101,exponential,0.2,2048,3x,1.9794144232,35.897475,899.679,1,0.21060544553
1e+24,heldout,101,exponential,0.2,2048,5x,1.93809156647,59.829125,1499.465,1,0.581015466761
1e+24,heldout,101,exponential,0.2,2048,free,1.91393879368,40.7724281376,3768.80574486,1,1
1e+24,heldout,101,exponential,0.2,32768,1x,2.09338605727,11.965825,299.893,1,0.0462480792121
1e+24,heldout,101,exponential,0.2,32768,2x,2.01710829013,23.93165,599.786,1,0.182592521022
1e+24,heldout,101,exponential,0.2,32768,3x,1.9794144232,35.897475,899.679,1,0.409033325428
1e+24,heldout,101,exponential,0.2,32768,5x,1.9419112085,52.8058438926,1499.465,1,0.999999999061
1e+24,heldout,101,exponential,0.2,32768,free,1.93811921325,29.9380489171,2632.74721057,1,1
1e+24,heldout,101,exponential,0.8,2048,1x,2.09338605727,11.965825,299.893,1,0.023846092563
1e+24,heldout,101,exponential,0.8,2048,2x,2.01710829013,23.93165,599.786,1,0.0936934633015
1e+24,heldout,101,exponential,0.8,2048,3x,1.9794144232,35.897475,899.679,1,0.209542112215
1e+24,heldout,101,exponential,0.8,2048,5x,1.93809156647,59.829125,1499.465,1,0.57924324457
1e+24,heldout,101,exponential,0.8,2048,free,1.91378398156,40.5641003463,3804.90224713,1,1
1e+24,heldout,101,exponential,0.8,32768,1x,2.09338605727,11.965825,299.893,1,0.0458936347739
1e+24,heldout,101,exponential,0.8,32768,2x,2.01710829013,23.93165,599.786,1,0.181883632145
1e+24,heldout,101,exponential,0.8,32768,3x,1.9794144232,35.897475,899.679,1,0.407969992114
1e+24,heldout,101,exponential,0.8,32768,5x,1.94185557179,52.8999924665,1499.465,1,0.999999999857
1e+24,heldout,101,exponential,0.8,32768,free,1.93799976722,29.830782267,2650.39049828,1,1
1e+24,heldout,101,power,0.2,2048,1x,2.09338605727,11.965825,299.893,1,0.0244977049437
1e+24,heldout,101,power,0.2,2048,2x,2.01710829013,23.93165,599.786,1,0.094996688063
1e+24,heldout,101,power,0.2,2048,3x,1.9794144232,35.897475,899.679,1,0.211496949358
1e+24,heldout,101,power,0.2,2048,5x,1.93809156647,59.829125,1499.465,1,0.582501306474
1e+24,heldout,101,power,0.2,2048,free,1.9140677777,40.9455972675,3739.19978538,1,1
1e+24,heldout,101,power,0.2,32768,1x,2.09338605727,11.965825,299.893,1,0.0465452471547
1e+24,heldout,101,power,0.2,32768,2x,2.01710829013,23.93165,599.786,1,0.183186856907
1e+24,heldout,101,power,0.2,32768,3x,1.9794144232,35.897475,899.679,1,0.409924829256
1e+24,heldout,101,power,0.2,32768,5x,1.94195795708,52.7269093522,1499.465,1,0.999999999942
1e+24,heldout,101,power,0.2,32768,free,1.93821891758,30.0274411237,2618.18154093,1,1
1e+24,heldout,101,power,0.8,2048,1x,2.09338605727,11.965825,299.893,1,0.0238859232237
1e+24,heldout,101,power,0.8,2048,2x,2.01710829013,23.93165,599.786,1,0.093773124623
1e+24,heldout,101,power,0.8,2048,3x,1.9794144232,35.897475,899.679,1,0.209661604198
1e+24,heldout,101,power,0.8,2048,5x,1.93809156647,59.829125,1499.465,1,0.579442397874
1e+24,heldout,101,power,0.8,2048,free,1.9138014317,40.5876130583,3800.80202357,1,1
1e+24,heldout,101,power,0.8,32768,1x,2.09338605727,11.965825,299.893,1,0.0459334654347
1e+24,heldout,101,power,0.8,32768,2x,2.01710829013,23.93165,599.786,1,0.181963293467
1e+24,heldout,101,power,0.8,32768,3x,1.9794144232,35.897475,899.679,1,0.408089484096
1e+24,heldout,101,power,0.8,32768,5x,1.94186181733,52.889412541,1499.465,1,0.999999999989
1e+24,heldout,101,power,0.8,32768,free,1.93801321866,29.8428696477,2648.3931185,1,1
1e+24,heldout,101,logarithmic,0.2,2048,1x,2.09338605727,11.965825,299.893,1,0.0237799308317
1e+24,heldout,101,logarithmic,0.2,2048,2x,2.01710829013,23.93165,599.786,1,0.0935611398388
1e+24,heldout,101,logarithmic,0.2,2048,3x,1.9794144232,35.897475,899.679,1,0.209343627021
1e+24,heldout,101,logarithmic,0.2,2048,5x,1.93809156647,59.829125,1499.465,1,0.578912435913
1e+24,heldout,101,logarithmic,0.2,2048,free,1.91375496556,40.5250003661,3811.73667419,1,1
1e+24,heldout,101,logarithmic,0.2,32768,1x,2.09338605727,11.965825,299.893,1,0.0458274730426
1e+24,heldout,101,logarithmic,0.2,32768,2x,2.01710829013,23.93165,599.786,1,0.181751308682
1e+24,heldout,101,logarithmic,0.2,32768,3x,1.9794144232,35.897475,899.679,1,0.40777150692
1e+24,heldout,101,logarithmic,0.2,32768,5x,1.94184520116,52.9175665401,1499.46499999,1,1
1e+24,heldout,101,logarithmic,0.2,32768,free,1.9379774072,29.8106809233,2653.7170229,1,1
1e+24,heldout,101,logarithmic,0.8,2048,1x,2.09338605727,11.965825,299.893,1,0.0231209985615
1e+24,heldout,101,logarithmic,0.8,2048,2x,2.01710829013,23.93165,599.786,1,0.0922432752985
1e+24,heldout,101,logarithmic,0.8,2048,3x,1.9794144232,35.897475,899.679,1,0.207366830211
1e+24,heldout,101,logarithmic,0.8,2048,5x,1.93809156647,59.829125,1499.465,1,0.575617774562
1e+24,heldout,101,logarithmic,0.8,2048,free,1.91346390733,40.1316853519,3881.54469847,1,1
1e+24,heldout,101,logarithmic,0.8,32768,1x,2.09338605727,11.965825,299.893,1,0.0451685407724
1e+24,heldout,101,logarithmic,0.8,32768,2x,2.01710829013,23.93165,599.786,1,0.180433444142
1e+24,heldout,101,logarithmic,0.8,32768,3x,1.9794144232,35.897475,899.679,1,0.405794710109
1e+24,heldout,101,logarithmic,0.8,32768,5x,1.94174216698,53.0925939891,1499.46499998,1,1
1e+24,heldout,101,logarithmic,0.8,32768,free,1.93775360119,29.6091009156,2687.43407763,1,1
1e+24,heldout,102,exponential,0.2,2048,1x,2.09337813432,11.965825,299.893,1,0.0242005370012
1e+24,heldout,102,exponential,0.2,2048,2x,2.01709149936,23.93165,599.786,1,0.0944023521778
1e+24,heldout,102,exponential,0.2,2048,3x,1.97939284858,35.897475,899.679,1,0.21060544553
1e+24,heldout,102,exponential,0.2,2048,5x,1.93806439201,59.829125,1499.465,1,0.581015466761
1e+24,heldout,102,exponential,0.2,2048,free,1.91390996377,40.7768560975,3768.40266078,1,1
1e+24,heldout,102,exponential,0.2,32768,1x,2.09337813432,11.965825,299.893,1,0.0462480792121
1e+24,heldout,102,exponential,0.2,32768,2x,2.01709149936,23.93165,599.786,1,0.182592521022
1e+24,heldout,102,exponential,0.2,32768,3x,1.97939284858,35.897475,899.679,1,0.409033325428
1e+24,heldout,102,exponential,0.2,32768,5x,1.9418847747,52.8058439427,1499.46499999,1,1
1e+24,heldout,102,exponential,0.2,32768,free,1.93809386391,29.9411085873,2632.4810049,1,1
1e+24,heldout,102,exponential,0.8,2048,1x,2.09337813432,11.965825,299.893,1,0.023846092563
1e+24,heldout,102,exponential,0.8,2048,2x,2.01709149936,23.93165,599.786,1,0.0936934633015
1e+24,heldout,102,exponential,0.8,2048,3x,1.97939284858,35.897475,899.679,1,0.209542112215
1e+24,heldout,102,exponential,0.8,2048,5x,1.93806439201,59.829125,1499.465,1,0.57924324457
1e+24,heldout,102,exponential,0.8,2048,free,1.91375514564,40.5685093937,3804.49315982,1,1
1e+24,heldout,102,exponential,0.8,32768,1x,2.09337813432,11.965825,299.893,1,0.0458936347739
1e+24,heldout,102,exponential,0.8,32768,2x,2.01709149936,23.93165,599.786,1,0.181883632145
1e+24,heldout,102,exponential,0.8,32768,3x,1.97939284858,35.897475,899.679,1,0.407969992114
1e+24,heldout,102,exponential,0.8,32768,5x,1.94182912733,52.8999924739,1499.465,1,0.999999999996
1e+24,heldout,102,exponential,0.8,32768,free,1.93797441333,29.8338353566,2650.12129307,1,1
1e+24,heldout,102,power,0.2,2048,1x,2.09337813432,11.965825,299.893,1,0.0244977049437
1e+24,heldout,102,power,0.2,2048,2x,2.01709149936,23.93165,599.786,1,0.094996688063
1e+24,heldout,102,power,0.2,2048,3x,1.97939284858,35.897475,899.679,1,0.211496949358
1e+24,heldout,102,power,0.2,2048,5x,1.93806439201,59.829125,1499.465,1,0.582501306474
1e+24,heldout,102,power,0.2,2048,free,1.91403895283,40.9500407689,3738.80161647,1,1
1e+24,heldout,102,power,0.2,32768,1x,2.09337813432,11.965825,299.893,1,0.0465452471547
1e+24,heldout,102,power,0.2,32768,2x,2.01709149936,23.93165,599.786,1,0.183186856907
1e+24,heldout,102,power,0.2,32768,3x,1.97939284858,35.897475,899.679,1,0.409924829256
1e+24,heldout,102,power,0.2,32768,5x,1.94193153229,52.7269093564,1499.46499997,1,1
1e+24,heldout,102,power,0.2,32768,free,1.93819357206,30.0305109521,2617.91739855,1,1
1e+24,heldout,102,power,0.8,2048,1x,2.09337813432,11.965825,299.893,1,0.0238859232237
1e+24,heldout,102,power,0.8,2048,2x,2.01709149936,23.93165,599.786,1,0.093773124623
1e+24,heldout,102,power,0.8,2048,3x,1.97939284858,35.897475,899.679,1,0.209661604198
1e+24,heldout,102,power,0.8,2048,5x,1.93806439201,59.829125,1499.465,1,0.579442397874
1e+24,heldout,102,power,0.8,2048,free,1.91377259646,40.5920263192,3800.39342735,1,1
1e+24,heldout,102,power,0.8,32768,1x,2.09337813432,11.965825,299.893,1,0.0459334654347
1e+24,heldout,102,power,0.8,32768,2x,2.01709149936,23.93165,599.786,1,0.181963293467
1e+24,heldout,102,power,0.8,32768,3x,1.97939284858,35.897475,899.679,1,0.408089484096
1e+24,heldout,102,power,0.8,32768,5x,1.94183537408,52.8894125405,1499.465,1,0.99999999998
1e+24,heldout,102,power,0.8,32768,free,1.93798786528,29.8459242951,2648.12418174,1,1
1e+24,heldout,102,logarithmic,0.2,2048,1x,2.09337813432,11.965825,299.893,1,0.0237799308317
1e+24,heldout,102,logarithmic,0.2,2048,2x,2.01709149936,23.93165,599.786,1,0.0935611398388
1e+24,heldout,102,logarithmic,0.2,2048,3x,1.97939284858,35.897475,899.679,1,0.209343627021
1e+24,heldout,102,logarithmic,0.2,2048,5x,1.93806439201,59.829125,1499.465,1,0.578912435913
1e+24,heldout,102,logarithmic,0.2,2048,free,1.91372612852,40.5294037909,3811.32663953,1,1
1e+24,heldout,102,logarithmic,0.2,32768,1x,2.09337813432,11.965825,299.893,1,0.0458274730426
1e+24,heldout,102,logarithmic,0.2,32768,2x,2.01709149936,23.93165,599.786,1,0.181751308682
1e+24,heldout,102,logarithmic,0.2,32768,3x,1.97939284858,35.897475,899.679,1,0.40777150692
1e+24,heldout,102,logarithmic,0.2,32768,5x,1.94181875471,52.9175665366,1499.465,1,0.999999999939
1e+24,heldout,102,logarithmic,0.2,32768,free,1.93795205245,29.813732213,2653.44730063,1,1
1e+24,heldout,102,logarithmic,0.8,2048,1x,2.09337813432,11.965825,299.893,1,0.0231209985615
1e+24,heldout,102,logarithmic,0.8,2048,2x,2.01709149936,23.93165,599.786,1,0.0922432752985
1e+24,heldout,102,logarithmic,0.8,2048,3x,1.97939284858,35.897475,899.679,1,0.207366830211
1e+24,heldout,102,logarithmic,0.8,2048,5x,1.93806439201,59.829125,1499.465,1,0.575617774562
1e+24,heldout,102,logarithmic,0.8,2048,free,1.91343505912,40.1360529329,3881.12296907,1,1
1e+24,heldout,102,logarithmic,0.8,32768,1x,2.09337813432,11.965825,299.893,1,0.0451685407724
1e+24,heldout,102,logarithmic,0.8,32768,2x,2.01709149936,23.93165,599.786,1,0.180433444142
1e+24,heldout,102,logarithmic,0.8,32768,3x,1.97939284858,35.897475,899.679,1,0.405794710109
1e+24,heldout,102,logarithmic,0.8,32768,5x,1.94171570073,53.0925939888,1499.46499999,1,1
1e+24,heldout,102,logarithmic,0.8,32768,free,1.93772823798,29.6121334483,2687.15915847,1,1
1e+24,heldout,125,exponential,0.2,2048,1x,2.09336287541,11.965825,299.893,1,0.0242005370012
1e+24,heldout,125,exponential,0.2,2048,2x,2.01705375953,23.93165,599.786,1,0.0944023521778
1e+24,heldout,125,exponential,0.2,2048,3x,1.97934001662,35.897475,899.679,1,0.21060544553
1e+24,heldout,125,exponential,0.2,2048,5x,1.93799159555,59.829125,1499.465,1,0.581015466761
1e+24,heldout,125,exponential,0.2,2048,free,1.91385668412,40.8634614279,3760.53614136,1,1
1e+24,heldout,125,exponential,0.2,32768,1x,2.09336287541,11.965825,299.893,1,0.0462480792121
1e+24,heldout,125,exponential,0.2,32768,2x,2.01705375953,23.93165,599.786,1,0.182592521022
1e+24,heldout,125,exponential,0.2,32768,3x,1.97934001662,35.897475,899.679,1,0.409033325428
1e+24,heldout,125,exponential,0.2,32768,5x,1.94181736398,52.8058439428,1499.46499999,1,1
1e+24,heldout,125,exponential,0.2,32768,free,1.93805239598,29.9973248999,2627.59948509,1,1
1e+24,heldout,125,exponential,0.8,2048,1x,2.09336287541,11.965825,299.893,1,0.023846092563
1e+24,heldout,125,exponential,0.8,2048,2x,2.01705375953,23.93165,599.786,1,0.0936934633015
1e+24,heldout,125,exponential,0.8,2048,3x,1.97934001662,35.897475,899.679,1,0.209542112215
1e+24,heldout,125,exponential,0.8,2048,5x,1.93799159555,59.829125,1499.465,1,0.57924324457
1e+24,heldout,125,exponential,0.8,2048,free,1.91370211375,40.6549510134,3796.49052588,1,1
1e+24,heldout,125,exponential,0.8,32768,1x,2.09336287541,11.965825,299.893,1,0.0458936347739
1e+24,heldout,125,exponential,0.8,32768,2x,2.01705375953,23.93165,599.786,1,0.181883632145
1e+24,heldout,125,exponential,0.8,32768,3x,1.97934001662,35.897475,899.679,1,0.407969992114
1e+24,heldout,125,exponential,0.8,32768,5x,1.94176163988,52.8999924746,1499.46499999,1,1
1e+24,heldout,125,exponential,0.8,32768,free,1.9379331157,29.8899620433,2645.18206576,1,1
1e+24,heldout,125,power,0.2,2048,1x,2.09336287541,11.965825,299.893,1,0.0244977049437
1e+24,heldout,125,power,0.2,2048,2x,2.01705375953,23.93165,599.786,1,0.094996688063
1e+24,heldout,125,power,0.2,2048,3x,1.97934001662,35.897475,899.679,1,0.211496949358
1e+24,heldout,125,power,0.2,2048,5x,1.93799159555,59.829125,1499.465,1,0.582501306474
1e+24,heldout,125,power,0.2,2048,free,1.91398546809,41.0367985769,3731.0444637,1,1
1e+24,heldout,125,power,0.2,32768,1x,2.09336287541,11.965825,299.893,1,0.0465452471547
1e+24,heldout,125,power,0.2,32768,2x,2.01705375953,23.93165,599.786,1,0.183186856907
1e+24,heldout,125,power,0.2,32768,3x,1.97934001662,35.897475,899.679,1,0.409924829256
1e+24,heldout,125,power,0.2,32768,5x,1.94186418602,52.7269092894,1499.465,1,0.999999998761
1e+24,heldout,125,power,0.2,32768,free,1.9381519626,30.0867979113,2613.08363588,1,1
1e+24,heldout,125,power,0.8,2048,1x,2.09336287541,11.965825,299.893,1,0.0238859232237
1e+24,heldout,125,power,0.8,2048,2x,2.01705375953,23.93165,599.786,1,0.093773124623
1e+24,heldout,125,power,0.8,2048,3x,1.97934001662,35.897475,899.679,1,0.209661604198
1e+24,heldout,125,power,0.8,2048,5x,1.93799159555,59.829125,1499.465,1,0.579442397874
1e+24,heldout,125,power,0.8,2048,free,1.91371953655,40.6784804837,3792.4068569,1,1
1e+24,heldout,125,power,0.8,32768,1x,2.09336287541,11.965825,299.893,1,0.0459334654347
1e+24,heldout,125,power,0.8,32768,2x,2.01705375953,23.93165,599.786,1,0.181963293467
1e+24,heldout,125,power,0.8,32768,3x,1.97934001662,35.897475,899.679,1,0.408089484096
1e+24,heldout,125,power,0.8,32768,5x,1.94176789524,52.8894125413,1499.465,1,0.999999999995
1e+24,heldout,125,power,0.8,32768,free,1.93794654843,29.9020632932,2643.19130925,1,1
1e+24,heldout,125,logarithmic,0.2,2048,1x,2.09336287541,11.965825,299.893,1,0.0237799308317
1e+24,heldout,125,logarithmic,0.2,2048,2x,2.01705375953,23.93165,599.786,1,0.0935611398388
1e+24,heldout,125,logarithmic,0.2,2048,3x,1.97934001662,35.897475,899.679,1,0.209343627021
1e+24,heldout,125,logarithmic,0.2,2048,5x,1.93799159555,59.829125,1499.465,1,0.578912435913
1e+24,heldout,125,logarithmic,0.2,2048,free,1.91367314327,40.6158129253,3803.29827398,1,1
1e+24,heldout,125,logarithmic,0.2,32768,1x,2.09336287541,11.965825,299.893,1,0.0458274730426
1e+24,heldout,125,logarithmic,0.2,32768,2x,2.01705375953,23.93165,599.786,1,0.181751308682
1e+24,heldout,125,logarithmic,0.2,32768,3x,1.97934001662,35.897475,899.679,1,0.40777150692
1e+24,heldout,125,logarithmic,0.2,32768,5x,1.94175125296,52.9175665376,1499.465,1,0.999999999958
1e+24,heldout,125,logarithmic,0.2,32768,free,1.9379107868,29.8698437372,2648.49701446,1,1
1e+24,heldout,125,logarithmic,0.8,2048,1x,2.09336287541,11.965825,299.893,1,0.0231209985615
1e+24,heldout,125,logarithmic,0.8,2048,2x,2.01705375953,23.93165,599.786,1,0.0922432752985
1e+24,heldout,125,logarithmic,0.8,2048,3x,1.97934001662,35.897475,899.679,1,0.207366830211
1e+24,heldout,125,logarithmic,0.8,2048,5x,1.93799159555,59.829125,1499.465,1,0.575617774562
1e+24,heldout,125,logarithmic,0.8,2048,free,1.91338254522,40.2221417315,3872.82898307,1,1
1e+24,heldout,125,logarithmic,0.8,32768,1x,2.09336287541,11.965825,299.893,1,0.0451685407724
1e+24,heldout,125,logarithmic,0.8,32768,2x,2.01705375953,23.93165,599.786,1,0.180433444142
1e+24,heldout,125,logarithmic,0.8,32768,3x,1.97934001662,35.897475,899.679,1,0.405794710109
1e+24,heldout,125,logarithmic,0.8,32768,5x,1.94164805675,53.0925939877,1499.465,1,0.99999999999
1e+24,heldout,125,logarithmic,0.8,32768,free,1.93768729397,29.6680829861,2682.0970358,1,1
1e+24,heldout,129,exponential,0.2,2048,1x,2.09339265822,11.965825,299.893,1,0.0242005370012
1e+24,heldout,129,exponential,0.2,2048,2x,2.01712179632,23.93165,599.786,1,0.0944023521778
1e+24,heldout,129,exponential,0.2,2048,3x,1.97943195355,35.897475,899.679,1,0.21060544553
1e+24,heldout,129,exponential,0.2,2048,5x,1.93811406783,59.829125,1499.465,1,0.581015466761
1e+24,heldout,129,exponential,0.2,2048,free,1.91396877699,40.7859776554,3767.57258283,1,1
1e+24,heldout,129,exponential,0.2,32768,1x,2.09339265822,11.965825,299.893,1,0.0462480792121
1e+24,heldout,129,exponential,0.2,32768,2x,2.01712179632,23.93165,599.786,1,0.182592521022
1e+24,heldout,129,exponential,0.2,32768,3x,1.97943195355,35.897475,899.679,1,0.409033325428
1e+24,heldout,129,exponential,0.2,32768,5x,1.94193360606,52.805843942,1499.465,1,0.99999999999
1e+24,heldout,129,exponential,0.2,32768,free,1.93814595101,29.9473828241,2631.93528518,1,1
1e+24,heldout,129,exponential,0.8,2048,1x,2.09339265822,11.965825,299.893,1,0.023846092563
1e+24,heldout,129,exponential,0.8,2048,2x,2.01712179632,23.93165,599.786,1,0.0936934633015
1e+24,heldout,129,exponential,0.8,2048,3x,1.97943195355,35.897475,899.679,1,0.209542112215
1e+24,heldout,129,exponential,0.8,2048,5x,1.93811406783,59.829125,1499.465,1,0.57924324457
1e+24,heldout,129,exponential,0.8,2048,free,1.91381403797,40.5776759452,3803.64293563,1,1
1e+24,heldout,129,exponential,0.8,32768,1x,2.09339265822,11.965825,299.893,1,0.0458936347739
1e+24,heldout,129,exponential,0.8,32768,2x,2.01712179632,23.93165,599.786,1,0.181883632145
1e+24,heldout,129,exponential,0.8,32768,3x,1.97943195355,35.897475,899.679,1,0.407969992114
1e+24,heldout,129,exponential,0.8,32768,5x,1.94187797086,52.8999924759,1499.46499995,1,1
1e+24,heldout,129,exponential,0.8,32768,free,1.93802655787,29.8401313581,2649.56631777,1,1
1e+24,heldout,129,power,0.2,2048,1x,2.09339265822,11.965825,299.893,1,0.0244977049437
1e+24,heldout,129,power,0.2,2048,2x,2.01712179632,23.93165,599.786,1,0.094996688063
1e+24,heldout,129,power,0.2,2048,3x,1.97943195355,35.897475,899.679,1,0.211496949358
1e+24,heldout,129,power,0.2,2048,5x,1.93811406783,59.829125,1499.465,1,0.582501306474
1e+24,heldout,129,power,0.2,2048,free,1.91409770048,40.9591250857,3737.98786177,1,1
1e+24,heldout,129,power,0.2,32768,1x,2.09339265822,11.965825,299.893,1,0.0465452471547
1e+24,heldout,129,power,0.2,32768,2x,2.01712179632,23.93165,599.786,1,0.183186856907
1e+24,heldout,129,power,0.2,32768,3x,1.97943195355,35.897475,899.679,1,0.409924829256
1e+24,heldout,129,power,0.2,32768,5x,1.94198035343,52.726909313,1499.465,1,0.999999999204
1e+24,heldout,129,power,0.2,32768,free,1.93824561139,30.0367616073,2617.37972769,1,1
1e+24,heldout,129,power,0.8,2048,1x,2.09339265822,11.965825,299.893,1,0.0238859232237
1e+24,heldout,129,power,0.8,2048,2x,2.01712179632,23.93165,599.786,1,0.093773124623
1e+24,heldout,129,power,0.8,2048,3x,1.97943195355,35.897475,899.679,1,0.209661604198
1e+24,heldout,129,power,0.8,2048,5x,1.93811406783,59.829125,1499.465,1,0.579442397874
1e+24,heldout,129,power,0.8,2048,free,1.91383147985,40.6011789585,3799.54632171,1,1
1e+24,heldout,129,power,0.8,32768,1x,2.09339265822,11.965825,299.893,1,0.0459334654347
1e+24,heldout,129,power,0.8,32768,2x,2.01712179632,23.93165,599.786,1,0.181963293467
1e+24,heldout,129,power,0.8,32768,3x,1.97943195355,35.897475,899.679,1,0.408089484096
1e+24,heldout,129,power,0.8,32768,5x,1.94188421624,52.8894125419,1499.46499999,1,1
1e+24,heldout,129,power,0.8,32768,free,1.93804000334,29.8522203232,2647.57004015,1,1
1e+24,heldout,129,logarithmic,0.2,2048,1x,2.09339265822,11.965825,299.893,1,0.0237799308317
1e+24,heldout,129,logarithmic,0.2,2048,2x,2.01712179632,23.93165,599.786,1,0.0935611398388
1e+24,heldout,129,logarithmic,0.2,2048,3x,1.97943195355,35.897475,899.679,1,0.209343627021
