folder,file,model_name,result_date,tasks
Jimmy19991222_llama-3-8b-instruct-gapo-v2-bert_p-beta10-gamma0.3-lr1.0e-6-scale-log,detailed_results\Jimmy19991222_llama-3-8b-instruct-gapo-v2-bert_p-beta10-gamma0.3-lr1.0e-6-scale-log\results_2025-02-13T18-27-04.338360.json,Jimmy19991222/llama-3-8b-instruct-gapo-v2-bert_p-beta10-gamma0.3-lr1.0e-6-scale-log,1727087843.6586616,44
Jimmy19991222_llama-3-8b-instruct-gapo-v2-bleu-beta0.1-no-length-scale-gamma0.4,detailed_results\Jimmy19991222_llama-3-8b-instruct-gapo-v2-bleu-beta0.1-no-length-scale-gamma0.4\results_2024-09-09T07-20-40.829244.json,Jimmy19991222/llama-3-8b-instruct-gapo-v2-bleu-beta0.1-no-length-scale-gamma0.4,1725865304.9912307,44
Jimmy19991222_llama-3-8b-instruct-gapo-v2-rouge2-beta10-1minus-gamma0.3-rerun,detailed_results\Jimmy19991222_llama-3-8b-instruct-gapo-v2-rouge2-beta10-1minus-gamma0.3-rerun\results_2025-02-13T18-27-04.338360.json,Jimmy19991222/llama-3-8b-instruct-gapo-v2-rouge2-beta10-1minus-gamma0.3-rerun,1726676313.910734,44
Jimmy19991222_llama-3-8b-instruct-gapo-v2-rouge2-beta10-gamma0.3-lr1.0e-6-scale-log,detailed_results\Jimmy19991222_llama-3-8b-instruct-gapo-v2-rouge2-beta10-gamma0.3-lr1.0e-6-scale-log\results_2025-02-13T18-27-04.338360.json,Jimmy19991222/llama-3-8b-instruct-gapo-v2-rouge2-beta10-gamma0.3-lr1.0e-6-scale-log,1727087824.9192624,44
Jimmy19991222_llama-3-8b-instruct-gapo-v2-rougeL-beta10-gamma0.3-lr1.0e-6-scale-log,detailed_results\Jimmy19991222_llama-3-8b-instruct-gapo-v2-rougeL-beta10-gamma0.3-lr1.0e-6-scale-log\results_2024-09-23T10-57-23.954689.json,Jimmy19991222/llama-3-8b-instruct-gapo-v2-rougeL-beta10-gamma0.3-lr1.0e-6-scale-log,1727087892.924607,44
Jimmy19991222_Llama-3-Instruct-8B-SimPO-v0.2,detailed_results\Jimmy19991222_Llama-3-Instruct-8B-SimPO-v0.2\results_2025-02-13T18-27-04.338360.json,Jimmy19991222/Llama-3-Instruct-8B-SimPO-v0.2,1725797175.1500728,44
jlzhou_Qwen2.5-3B-Infinity-Instruct-0625,detailed_results\jlzhou_Qwen2.5-3B-Infinity-Instruct-0625\results_2025-02-07T16-35-38.330845.json,jlzhou/Qwen2.5-3B-Infinity-Instruct-0625,1738943341.369103,44
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.01,detailed_results\johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.01\results_2024-07-22T11-05-35.403491.json,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.01,1721643977.66625,44
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.1,detailed_results\johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.1\results_2024-07-25T22-26-52.820949.json,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.1-gamma-0.1,1721944495.4576705,44
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.01,detailed_results\johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.01\results_2024-07-18T12-27-23.979317.json,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.01,1721303203.9239998,44
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.1,detailed_results\johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.1\results_2024-07-25T17-44-56.707499.json,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.5-gamma-0.1,1721927563.0326395,44
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.01,detailed_results\johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.01\results_2024-07-22T11-15-24.947259.json,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.01,1721644493.9074957,44
johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.1,detailed_results\johnsutor_Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.1\results_2024-07-22T10-53-11.821902.json,johnsutor/Llama-3-8B-Instruct_breadcrumbs-density-0.7-gamma-0.1,1721643375.6196554,44
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.1-gamma-0.01,detailed_results\johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.1-gamma-0.01\results_2024-07-22T10-53-56.880012.json,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.1-gamma-0.01,1721643177.0331695,44
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.01,detailed_results\johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.01\results_2024-07-26T05-39-04.636359.json,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.01,1721970083.4569159,44
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.1,detailed_results\johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.1\results_2024-07-25T17-23-23.363454.json,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.5-gamma-0.1,1721926321.5628908,44
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.7-gamma-0.01,detailed_results\johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.7-gamma-0.01\results_2024-07-25T21-50-59.490636.json,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.7-gamma-0.01,1721942103.0297143,44
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.01,detailed_results\johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.01\results_2024-07-25T21-10-19.778206.json,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.01,1721939682.1089306,44
johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.1,detailed_results\johnsutor_Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.1\results_2024-07-22T11-17-36.167672.json,johnsutor/Llama-3-8B-Instruct_breadcrumbs_ties-density-0.9-gamma-0.1,1721644849.5728033,44
johnsutor_Llama-3-8B-Instruct_linear,detailed_results\johnsutor_Llama-3-8B-Instruct_linear\results_2024-07-26T05-49-40.770735.json,johnsutor/Llama-3-8B-Instruct_linear,1721971021.0347133,44
johnsutor_Llama-3-8B-Instruct_ties-density-0.1,detailed_results\johnsutor_Llama-3-8B-Instruct_ties-density-0.1\results_2024-07-26T04-03-34.116430.json,johnsutor/Llama-3-8B-Instruct_ties-density-0.1,1721964748.876782,44
johnsutor_Llama-3-8B-Instruct_ties-density-0.7,detailed_results\johnsutor_Llama-3-8B-Instruct_ties-density-0.7\results_2024-07-26T03-41-46.435458.json,johnsutor/Llama-3-8B-Instruct_ties-density-0.7,1721963175.0386622,44
Joseph717171_Hermes-3-Llama-3.1-8B_TIES_with_Base_Embeds_Initialized_to_Special_Instruct_Toks_dtypeF32,detailed_results\Joseph717171_Hermes-3-Llama-3.1-8B_TIES_with_Base_Embeds_Initialized_to_Special_Instruct_Toks_dtypeF32\results_2024-10-29T05-27-54.968559.json,Joseph717171/Hermes-3-Llama-3.1-8B_TIES_with_Base_Embeds_Initialized_to_Special_Instruct_Toks_dtypeF32,1730177997.7311854,44
Joseph717171_Llama-3.1-SuperNova-8B-Lite_TIES_with_Base,detailed_results\Joseph717171_Llama-3.1-SuperNova-8B-Lite_TIES_with_Base\results_2025-02-13T18-27-04.338360.json,Joseph717171/Llama-3.1-SuperNova-8B-Lite_TIES_with_Base,1727924738.0324128,44
Josephgflowers_Cinder-Phi-2-V1-F16-gguf,detailed_results\Josephgflowers_Cinder-Phi-2-V1-F16-gguf\results_2025-02-13T18-27-04.338360.json,Josephgflowers/Cinder-Phi-2-V1-F16-gguf,1721737066.8111129,44
Josephgflowers_Differential-Attention-Liquid-Metal-Tinyllama,detailed_results\Josephgflowers_Differential-Attention-Liquid-Metal-Tinyllama\results_2025-02-13T18-27-04.338360.json,Josephgflowers/Differential-Attention-Liquid-Metal-Tinyllama,1730985548.261415,44
Josephgflowers_TinyLlama-Cinder-Agent-v1,detailed_results\Josephgflowers_TinyLlama-Cinder-Agent-v1\results_2025-02-13T18-27-04.338360.json,Josephgflowers/TinyLlama-Cinder-Agent-v1,1721299880.125724,44
Josephgflowers_Tinyllama-STEM-Cinder-Agent-v1,detailed_results\Josephgflowers_Tinyllama-STEM-Cinder-Agent-v1\results_2025-02-13T18-27-04.338360.json,Josephgflowers/Tinyllama-STEM-Cinder-Agent-v1,1732734076.6846778,44
Josephgflowers_TinyLlama-v1.1-Cinders-World,detailed_results\Josephgflowers_TinyLlama-v1.1-Cinders-World\results_2025-02-13T18-27-04.338360.json,Josephgflowers/TinyLlama-v1.1-Cinders-World,1728966228.4832578,44
Josephgflowers_TinyLlama_v1.1_math_code-world-test-1,detailed_results\Josephgflowers_TinyLlama_v1.1_math_code-world-test-1\results_2025-02-13T18-27-04.338360.json,Josephgflowers/TinyLlama_v1.1_math_code-world-test-1,1726278340.1348035,44
JungZoona_T3Q-Qwen2.5-14B-Instruct-1M-e3,detailed_results\JungZoona_T3Q-Qwen2.5-14B-Instruct-1M-e3\results_2025-03-13T11-19-17.541040.json,JungZoona/T3Q-Qwen2.5-14B-Instruct-1M-e3,1741861435.4020596,44
JungZoona_T3Q-qwen2.5-14b-v1.0-e3,detailed_results\JungZoona_T3Q-qwen2.5-14b-v1.0-e3\results_2025-03-13T18-54-06.038301.json,JungZoona/T3Q-qwen2.5-14b-v1.0-e3,1741888331.4809458,44
Junhoee_Qwen-Megumin,detailed_results\Junhoee_Qwen-Megumin\results_2025-02-13T18-27-04.338360.json,Junhoee/Qwen-Megumin,1732611384.9072623,44
kayfour_T3Q-Qwen2.5-7B-it-KOR-Safe,detailed_results\kayfour_T3Q-Qwen2.5-7B-it-KOR-Safe\results_2025-02-24T23-12-05.080927.json,kayfour/T3Q-Qwen2.5-7B-it-KOR-Safe,1740437144.6480236,44
keeeeenw_MicroLlama,detailed_results\keeeeenw_MicroLlama\results_2024-09-16T04-12-27.701485.json,keeeeenw/MicroLlama,1726459513.7077248,44
kevin009_llamaRAGdrama,detailed_results\kevin009_llamaRAGdrama\results_2024-08-13T01-41-28.966642.json,kevin009/llamaRAGdrama,1723511773.211319,44
Khetterman_DarkAtom-12B-v3,detailed_results\Khetterman_DarkAtom-12B-v3\results_2025-02-13T18-27-04.338360.json,Khetterman/DarkAtom-12B-v3,1733866032.1698258,44
Khetterman_Kosmos-8B-v1,detailed_results\Khetterman_Kosmos-8B-v1\results_2025-02-13T18-27-04.338360.json,Khetterman/Kosmos-8B-v1,1735299839.7186775,44
khoantap_llama-3-8b-stock-merge,detailed_results\khoantap_llama-3-8b-stock-merge\results_2025-01-21T20-42-27.642353.json,khoantap/llama-3-8b-stock-merge,1737490389.68976,44
khoantap_llama-linear-0.5-0.5-1-merge,detailed_results\khoantap_llama-linear-0.5-0.5-1-merge\results_2025-01-21T16-21-35.674922.json,khoantap/llama-linear-0.5-0.5-1-merge,1737474775.5283647,44
khoantap_llama-linear-0.5-1-0.5-merge,detailed_results\khoantap_llama-linear-0.5-1-0.5-merge\results_2025-01-21T16-53-28.419235.json,khoantap/llama-linear-0.5-1-0.5-merge,1737476753.5462568,44
khoantap_llama-slerp-merge,detailed_results\khoantap_llama-slerp-merge\results_2025-01-21T16-55-28.551903.json,khoantap/llama-slerp-merge,1737476812.727463,44
khulaifi95_Llama-3.1-8B-Reason-Blend-888k,detailed_results\khulaifi95_Llama-3.1-8B-Reason-Blend-888k\results_2024-12-27T08-01-29.233950.json,khulaifi95/Llama-3.1-8B-Reason-Blend-888k,1735284857.380323,44
Kimargin_GPT-NEO-1.3B-wiki,detailed_results\Kimargin_GPT-NEO-1.3B-wiki\results_2025-02-13T18-27-04.338360.json,Kimargin/GPT-NEO-1.3B-wiki,1729763430.727116,44
KingNish_qwen-1b-continued,detailed_results\KingNish_qwen-1b-continued\results_2025-03-07T09-37-53.465122.json,KingNish/qwen-1b-continued,1741338160.547824,44
KingNish_qwen-1b-continued-v2.1,detailed_results\KingNish_qwen-1b-continued-v2.1\results_2025-03-08T10-12-52.903270.json,KingNish/qwen-1b-continued-v2.1,1741426660.7477882,44
KingNish_qwen-1b-continued-v2.2,detailed_results\KingNish_qwen-1b-continued-v2.2\results_2025-03-09T05-05-28.063314.json,KingNish/qwen-1b-continued-v2.2,1741494582.5270712,44
KingNish_Qwen2.5-0.5b-Test-ft,detailed_results\KingNish_Qwen2.5-0.5b-Test-ft\results_2024-09-29T12-44-22.226822.json,KingNish/Qwen2.5-0.5b-Test-ft,1727612277.9257164,44
KingNish_Reasoning-Llama-3b-v0.1,detailed_results\KingNish_Reasoning-Llama-3b-v0.1\results_2024-10-26T03-53-11.772801.json,KingNish/Reasoning-Llama-3b-v0.1,1729913191.3905885,44
kms7530_chemeng_llama-3-8b-Instruct-bnb-4bit_24_1_100_1,detailed_results\kms7530_chemeng_llama-3-8b-Instruct-bnb-4bit_24_1_100_1\results_2024-10-15T06-58-05.271446.json,kms7530/chemeng_llama-3-8b-Instruct-bnb-4bit_24_1_100_1,1728970013.7810643,44
kms7530_chemeng_qwen-math-7b_24_1_100_1_nonmath,detailed_results\kms7530_chemeng_qwen-math-7b_24_1_100_1_nonmath\results_2024-11-22T02-26-03.950276.json,kms7530/chemeng_qwen-math-7b_24_1_100_1_nonmath,1732239326.3428235,44
Kquant03_CognitiveFusion2-4x7B-BF16,detailed_results\Kquant03_CognitiveFusion2-4x7B-BF16\results_2025-02-13T18-27-04.338360.json,Kquant03/CognitiveFusion2-4x7B-BF16,1723457685.4975708,44
Kquant03_L3-Pneuma-8B,detailed_results\Kquant03_L3-Pneuma-8B\results_2025-02-13T18-27-04.338360.json,Kquant03/L3-Pneuma-8B,1729102985.7768245,44
Krystalan_DRT-o1-14B,detailed_results\Krystalan_DRT-o1-14B\results_2025-02-13T18-27-04.338360.json,Krystalan/DRT-o1-14B,1735270172.2423606,44
Krystalan_DRT-o1-7B,detailed_results\Krystalan_DRT-o1-7B\results_2025-02-13T18-27-04.338360.json,Krystalan/DRT-o1-7B,1738741063.8627717,44
KSU-HW-SEC_Llama3-70b-SVA-FT-1415,detailed_results\KSU-HW-SEC_Llama3-70b-SVA-FT-1415\results_2024-09-14T11-15-52.495807.json,KSU-HW-SEC/Llama3-70b-SVA-FT-1415,1726289681.843968,44
KSU-HW-SEC_Llama3-70b-SVA-FT-500,detailed_results\KSU-HW-SEC_Llama3-70b-SVA-FT-500\results_2025-02-13T18-27-04.338360.json,KSU-HW-SEC/Llama3-70b-SVA-FT-500,1726289768.2357702,44
KSU-HW-SEC_Llama3-70b-SVA-FT-final,detailed_results\KSU-HW-SEC_Llama3-70b-SVA-FT-final\results_2024-09-14T11-20-10.542367.json,KSU-HW-SEC/Llama3-70b-SVA-FT-final,1726289808.4860146,44
KSU-HW-SEC_Llama3.1-70b-SVA-FT-1000step,detailed_results\KSU-HW-SEC_Llama3.1-70b-SVA-FT-1000step\results_2024-09-14T13-17-42.155979.json,KSU-HW-SEC/Llama3.1-70b-SVA-FT-1000step,1726289956.1872153,44
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,detailed_results\Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5\results_2025-02-13T18-27-04.338360.json,Kukedlc/NeuralExperiment-7b-MagicCoder-v7.5,1723463103.5831304,44
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,detailed_results\Kukedlc_NeuralLLaMa-3-8b-DT-v0.1\results_2024-09-18T14-44-45.615531.json,Kukedlc/NeuralLLaMa-3-8b-DT-v0.1,1726668659.283453,44
Kukedlc_NeuralLLaMa-3-8b-ORPO-v0.3,detailed_results\Kukedlc_NeuralLLaMa-3-8b-ORPO-v0.3\results_2025-02-13T18-27-04.338360.json,Kukedlc/NeuralLLaMa-3-8b-ORPO-v0.3,1722318316.8274014,44
Kukedlc_NeuralSynthesis-7B-v0.1,detailed_results\Kukedlc_NeuralSynthesis-7B-v0.1\results_2025-02-13T18-27-04.338360.json,Kukedlc/NeuralSynthesis-7B-v0.1,1722316756.5765653,44
Kukedlc_NeuralSynthesis-7B-v0.3,detailed_results\Kukedlc_NeuralSynthesis-7B-v0.3\results_2025-02-13T18-27-04.338360.json,Kukedlc/NeuralSynthesis-7B-v0.3,1723463127.2848527,44
Kukedlc_NeuralSynthesis-7b-v0.4-slerp,detailed_results\Kukedlc_NeuralSynthesis-7b-v0.4-slerp\results_2025-02-13T18-27-04.338360.json,Kukedlc/NeuralSynthesis-7b-v0.4-slerp,1723463059.6533182,44
Kukedlc_Qwen-2.5-7b-Spanish-o1-CoT,detailed_results\Kukedlc_Qwen-2.5-7b-Spanish-o1-CoT\results_2024-12-04T02-31-08.583409.json,Kukedlc/Qwen-2.5-7b-Spanish-o1-CoT,1733277962.1200922,44
Kumar955_Hemanth-llm,detailed_results\Kumar955_Hemanth-llm\results_2025-02-13T18-27-04.338360.json,Kumar955/Hemanth-llm,1727180481.110927,44
Lambent_qwen2.5-reinstruct-alternate-lumen-14B,detailed_results\Lambent_qwen2.5-reinstruct-alternate-lumen-14B\results_2024-09-28T11-34-19.772653.json,Lambent/qwen2.5-reinstruct-alternate-lumen-14B,1727517872.0933785,44
Langboat_Mengzi3-8B-Chat,detailed_results\Langboat_Mengzi3-8B-Chat\results_2025-02-13T18-27-04.338360.json,Langboat/Mengzi3-8B-Chat,1729532315.9671474,44
langgptai_Qwen-las-v0.1,detailed_results\langgptai_Qwen-las-v0.1\results_2024-09-14T05-01-27.615839.json,langgptai/Qwen-las-v0.1,1726285811.8381963,44
langgptai_qwen1.5-7b-chat-sa-v0.1,detailed_results\langgptai_qwen1.5-7b-chat-sa-v0.1\results_2024-09-14T04-40-26.591950.json,langgptai/qwen1.5-7b-chat-sa-v0.1,1726285345.8539433,44
lars1234_Mistral-Small-24B-Instruct-2501-writer,detailed_results\lars1234_Mistral-Small-24B-Instruct-2501-writer\results_2025-03-07T11-12-43.340060.json,lars1234/Mistral-Small-24B-Instruct-2501-writer,1741342884.6542614,44
LEESM_llama-2-7b-hf-lora-oki100p,detailed_results\LEESM_llama-2-7b-hf-lora-oki100p\results_2024-11-10T03-46-21.542307.json,LEESM/llama-2-7b-hf-lora-oki100p,1731209239.1231182,44
LEESM_llama-2-7b-hf-lora-oki10p,detailed_results\LEESM_llama-2-7b-hf-lora-oki10p\results_2024-11-10T03-44-42.609036.json,LEESM/llama-2-7b-hf-lora-oki10p,1731209120.3053043,44
LEESM_llama-3-8b-bnb-4b-kowiki231101,detailed_results\LEESM_llama-3-8b-bnb-4b-kowiki231101\results_2025-02-13T18-27-04.338360.json,LEESM/llama-3-8b-bnb-4b-kowiki231101,1731226176.2060528,44
LEESM_llama-3-Korean-Bllossom-8B-trexlab-oki10p,detailed_results\LEESM_llama-3-Korean-Bllossom-8B-trexlab-oki10p\results_2025-02-13T18-27-04.338360.json,LEESM/llama-3-Korean-Bllossom-8B-trexlab-oki10p,1731219928.3639584,44
lemon07r_Gemma-2-Ataraxy-9B,detailed_results\lemon07r_Gemma-2-Ataraxy-9B\results_2024-09-03T02-22-52.690100.json,lemon07r/Gemma-2-Ataraxy-9B,1725323243.5750504,44
lemon07r_Gemma-2-Ataraxy-Advanced-9B,detailed_results\lemon07r_Gemma-2-Ataraxy-Advanced-9B\results_2024-10-02T04-48-56.751637.json,lemon07r/Gemma-2-Ataraxy-Advanced-9B,1727836855.414085,44
lemon07r_Gemma-2-Ataraxy-v3j-9B,detailed_results\lemon07r_Gemma-2-Ataraxy-v3j-9B\results_2024-10-09T12-11-13.469254.json,lemon07r/Gemma-2-Ataraxy-v3j-9B,1728467747.7232559,44
lemon07r_Gemma-2-Ataraxy-v4-Advanced-9B,detailed_results\lemon07r_Gemma-2-Ataraxy-v4-Advanced-9B\results_2024-10-15T17-45-28.399685.json,lemon07r/Gemma-2-Ataraxy-v4-Advanced-9B,1729008786.1857393,44
lemon07r_Gemma-2-Ataraxy-v4b-9B,detailed_results\lemon07r_Gemma-2-Ataraxy-v4b-9B\results_2024-10-23T19-06-41.963096.json,lemon07r/Gemma-2-Ataraxy-v4b-9B,1729704632.5612879,44
lemon07r_Gemma-2-Ataraxy-v4c-9B,detailed_results\lemon07r_Gemma-2-Ataraxy-v4c-9B\results_2024-10-16T19-20-43.025260.json,lemon07r/Gemma-2-Ataraxy-v4c-9B,1729099862.8626873,44
lemon07r_llama-3-NeuralMahou-8b,detailed_results\lemon07r_llama-3-NeuralMahou-8b\results_2024-08-13T08-55-19.395372.json,lemon07r/llama-3-NeuralMahou-8b,1723537311.28037,44
lemon07r_Llama-3-RedMagic4-8B,detailed_results\lemon07r_Llama-3-RedMagic4-8B\results_2024-07-25T13-29-35.436402.json,lemon07r/Llama-3-RedMagic4-8B,1721912280.8069432,44
LenguajeNaturalAI_leniachat-gemma-2b-v0,detailed_results\LenguajeNaturalAI_leniachat-gemma-2b-v0\results_2024-09-03T08-54-22.794959.json,LenguajeNaturalAI/leniachat-gemma-2b-v0,1725351367.9672062,44
LenguajeNaturalAI_leniachat-qwen2-1.5B-v0,detailed_results\LenguajeNaturalAI_leniachat-qwen2-1.5B-v0\results_2024-09-30T10-56-03.778577.json,LenguajeNaturalAI/leniachat-qwen2-1.5B-v0,1727691760.0241914,44
LeroyDyer_CheckPoint_A,detailed_results\LeroyDyer_CheckPoint_A\results_2025-02-13T18-27-04.338360.json,LeroyDyer/CheckPoint_A,1738732423.164502,44
LeroyDyer_CheckPoint_B,detailed_results\LeroyDyer_CheckPoint_B\results_2025-02-13T18-27-04.338360.json,LeroyDyer/CheckPoint_B,1738777824.6882646,44
LeroyDyer_CheckPoint_C,detailed_results\LeroyDyer_CheckPoint_C\results_2025-02-13T18-27-04.338360.json,LeroyDyer/CheckPoint_C,1738777621.321683,44
LeroyDyer_LCARS_AI_001,detailed_results\LeroyDyer_LCARS_AI_001\results_2025-02-13T18-27-04.338360.json,LeroyDyer/LCARS_AI_001,1723483584.1069076,44
LeroyDyer_LCARS_AI_1x4_003_SuperAI,detailed_results\LeroyDyer_LCARS_AI_1x4_003_SuperAI\results_2025-02-13T18-27-04.338360.json,LeroyDyer/LCARS_AI_1x4_003_SuperAI,1723483135.563858,44
LeroyDyer_LCARS_AI_StarTrek_Computer,detailed_results\LeroyDyer_LCARS_AI_StarTrek_Computer\results_2025-02-13T18-27-04.338360.json,LeroyDyer/LCARS_AI_StarTrek_Computer,1723481935.8096213,44
LeroyDyer_LCARS_TOP_SCORE,detailed_results\LeroyDyer_LCARS_TOP_SCORE\results_2025-02-13T18-27-04.338360.json,LeroyDyer/LCARS_TOP_SCORE,1723481915.293281,44
LeroyDyer_Mixtral_AI_SwahiliTron_7b,detailed_results\LeroyDyer_Mixtral_AI_SwahiliTron_7b\results_2025-02-13T18-27-04.338360.json,LeroyDyer/Mixtral_AI_SwahiliTron_7b,1723537372.2778146,44
LeroyDyer_SpydazWebAI_Human_AGI,detailed_results\LeroyDyer_SpydazWebAI_Human_AGI\results_2025-02-13T18-27-04.338360.json,LeroyDyer/SpydazWebAI_Human_AGI,1729119614.2513907,44
LeroyDyer_SpydazWebAI_Human_AGI_001,detailed_results\LeroyDyer_SpydazWebAI_Human_AGI_001\results_2025-02-13T18-27-04.338360.json,LeroyDyer/SpydazWebAI_Human_AGI_001,1732058428.2379022,44
LeroyDyer_SpydazWeb_AI_CyberTron_Ultra_7b,detailed_results\LeroyDyer_SpydazWeb_AI_CyberTron_Ultra_7b\results_2025-02-13T18-27-04.338360.json,LeroyDyer/SpydazWeb_AI_CyberTron_Ultra_7b,1723537360.620264,44
LeroyDyer_SpydazWeb_AI_HumanAGI_001_M2,detailed_results\LeroyDyer_SpydazWeb_AI_HumanAGI_001_M2\results_2025-02-13T18-27-04.338360.json,LeroyDyer/SpydazWeb_AI_HumanAGI_001_M2,1736932349.8918388,44
LeroyDyer_SpydazWeb_AI_HumanAGI_002,detailed_results\LeroyDyer_SpydazWeb_AI_HumanAGI_002\results_2025-02-13T18-27-04.338360.json,LeroyDyer/SpydazWeb_AI_HumanAGI_002,1736932167.9320433,44
LeroyDyer_SpydazWeb_AI_HumanAI_001,detailed_results\LeroyDyer_SpydazWeb_AI_HumanAI_001\results_2025-02-13T18-27-04.338360.json,LeroyDyer/SpydazWeb_AI_HumanAI_001,1729157450.4160995,44
LeroyDyer_SpydazWeb_AI_HumanAI_006,detailed_results\LeroyDyer_SpydazWeb_AI_HumanAI_006\results_2025-02-13T18-27-04.338360.json,LeroyDyer/SpydazWeb_AI_HumanAI_006,1732057859.6750774,44
LeroyDyer_SpydazWeb_AI_HumanAI_007,detailed_results\LeroyDyer_SpydazWeb_AI_HumanAI_007\results_2025-02-13T18-27-04.338360.json,LeroyDyer/SpydazWeb_AI_HumanAI_007,1732057859.694605,44
LeroyDyer_SpydazWeb_AI_HumanAI_009_CHAT,detailed_results\LeroyDyer_SpydazWeb_AI_HumanAI_009_CHAT\results_2025-02-13T18-27-04.338360.json,LeroyDyer/SpydazWeb_AI_HumanAI_009_CHAT,1732615534.1888034,44
LeroyDyer_SpydazWeb_AI_HumanAI_010_CHAT,detailed_results\LeroyDyer_SpydazWeb_AI_HumanAI_010_CHAT\results_2025-02-13T18-27-04.338360.json,LeroyDyer/SpydazWeb_AI_HumanAI_010_CHAT,1732615713.2833142,44
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT,detailed_results\LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT\results_2025-02-13T18-27-04.338360.json,LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT,1732620764.5829518,44
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,detailed_results\LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML\results_2025-02-13T18-27-04.338360.json,LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,1732689506.2868338,44
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,detailed_results\LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1\results_2025-02-13T18-27-04.338360.json,LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,1732690180.6410334,44
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_IA,detailed_results\LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_IA\results_2025-02-13T18-27-04.338360.json,LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_IA,1733284169.0175128,44
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,detailed_results\LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_MX\results_2025-02-13T18-27-04.338360.json,LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,1733284169.743103,44
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_XA,detailed_results\LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_XA\results_2025-02-13T18-27-04.338360.json,LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_XA,1733284169.182916,44
